MoneyRaised,AmountPledged,FAQcount,UpdateCount,ofImages,ofVideos,ofDescText,backersMaxRewards,backedProjects,createdProjects,websiteLinked,collaborator,accountVerified,facebookConnected,facebookFriends,countCreator,noOfRewards,pledgeDescLength,pledge_ColemanLiau,RaisedAndPledgedRatio,followers_count,friends_count,public_list_count,tweets_count,likes_count,positivePercentage,negativePercentage,X.positive,New Backers,Returning Backers,Backers,rating
51734.0,5000.0,4.0,48.0,12.0,1.0,3721.0,0.0,1.0,3.0,2.0,10.0,1.0,0.0,0.0,16.0,9.0,388.0,13.08,10.35,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,42.3728813559,25.0,147.0,2207.0,2354.0,1.0
27587.0,17600.0,3.0,5.0,9.0,1.0,1283.0,1.0,3.0,1.0,4.0,10.0,1.0,0.0,0.0,15.0,8.0,611.0,9.43,1.57,42.0,122.0,3.0,84.0,9.0,42.0,20.0,6.0,249.0,268.0,517.0,0.0
127493.0,100000.0,11.0,38.0,2.0,1.0,809.0,3.0,1.0,1.0,1.0,8.0,0.0,1.0,255.0,55.0,6.0,521.0,11.43,1.27,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,37.2340425532,105.0,201.0,505.0,706.0,1.0
27598.0,20000.0,6.0,22.0,1.0,1.0,699.0,134.0,14.0,2.0,3.0,3.0,1.0,0.0,0.0,49.0,5.0,207.0,8.92,1.38,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,28.3185840708,32.0,345.0,570.0,915.0,1.0
47404.0,40000.0,3.0,43.0,19.0,1.0,948.0,2.0,6.0,5.0,2.0,10.0,1.0,1.0,1664.0,91.0,14.0,473.0,7.75,1.19,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,29.934210526300003,91.0,110.0,509.0,619.0,0.0
264762.0,50000.0,2.0,21.0,8.0,1.0,2498.0,0.0,1.0,1.0,4.0,5.0,0.0,0.0,0.0,13.0,22.0,2301.0,15.09,5.3,9454.0,66.0,182.0,4908.0,204.0,9454.0,32.264150943400004,171.0,3613.0,2691.0,6304.0,1.0
6729.0,5000.0,0.0,8.0,1.0,1.0,418.0,0.0,3.0,1.0,5.0,10.0,0.0,1.0,1385.0,0.0,15.0,191.0,15.08,1.35,5.0,10.0,298.5035971223,10.0,5.0,5.0,100.0,1.0,73.0,65.0,138.0,1.0
70007.0,50000.0,7.0,27.0,6.0,1.0,1253.0,421.0,41.0,3.0,4.0,3.0,1.0,1.0,587.0,62.0,1.0,45.0,8.01,1.4,1964.0,986.0,64.0,6428.0,1578.0,1964.0,34.9112426036,59.0,156.0,313.0,469.0,1.0
147444.0,100000.0,0.0,25.0,5.0,1.0,574.0,3.0,29.0,1.0,1.0,0.0,0.0,0.0,0.0,44.0,10.0,394.0,11.59,1.47,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,33.8095238095,71.0,942.0,1374.0,2316.0,1.0
147444.0,100000.0,0.0,25.0,5.0,1.0,574.0,3.0,29.0,1.0,1.0,3.0,0.0,0.0,0.0,44.0,10.0,394.0,11.59,1.47,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,33.8095238095,71.0,942.0,1374.0,2316.0,0.0
13065.0,10000.0,1.0,12.0,5.0,1.0,526.0,1.0,6.0,1.0,2.0,10.0,0.0,1.0,255.0,6.0,8.0,773.0,8.59,1.31,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,41.6666666667,10.0,125.0,293.0,418.0,1.0
652828.0,100000.0,13.0,32.0,37.0,1.0,1678.0,28.0,34.0,5.0,1.0,3.0,1.0,1.0,456.0,459.0,10.0,220.0,5.41,6.53,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,29.759414225900002,569.0,1165.0,4943.0,6108.0,0.0
51831.0,10000.0,0.0,6.0,3.0,1.0,1001.0,5.0,2.0,1.0,3.0,10.0,0.0,1.0,989.0,1.0,5.0,159.0,10.37,5.18,473.0,211.0,18.0,181.0,109.0,473.0,25.0,10.0,366.0,690.0,1056.0,1.0
147444.0,100000.0,0.0,25.0,5.0,1.0,574.0,3.0,29.0,1.0,1.0,3.0,0.0,0.0,0.0,44.0,10.0,394.0,11.59,1.47,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,33.8095238095,71.0,942.0,1374.0,2316.0,1.0
2344134.0,30000.0,51.0,35.0,13.0,1.0,1572.0,1.0,7.0,2.0,1.0,0.0,1.0,0.0,0.0,212.0,18.0,778.0,10.49,78.14,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,31.3733905579,731.0,11672.0,14785.0,26457.0,1.0
341667.0,20000.0,0.0,60.0,4.0,1.0,1312.0,1.0,6.0,6.0,1.0,10.0,1.0,0.0,0.0,8.0,19.0,558.0,12.54,17.08,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,29.933481153000002,135.0,2070.0,5946.0,8016.0,1.0
246989.0,148000.0,6.0,24.0,6.0,1.0,1801.0,2.0,7.0,1.0,1.0,3.0,0.0,0.0,0.0,61.0,40.0,2284.0,10.14,1.67,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,28.640776699,118.0,909.0,2187.0,3096.0,1.0
375058.0,15000.0,14.0,54.0,24.0,6.0,1033.0,0.0,64.0,4.0,3.0,1.0,1.0,0.0,0.0,157.0,16.0,1659.0,14.05,25.0,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,29.9403747871,703.0,841.0,4593.0,5434.0,0.0
41209.0,20000.0,1.0,17.0,9.0,1.0,567.0,4.0,49.0,2.0,3.0,5.0,0.0,1.0,654.0,20.0,6.0,209.0,8.75,2.06,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,24.657534246599997,18.0,347.0,319.0,666.0,1.0
41869.0,20000.0,2.0,23.0,14.0,1.0,834.0,1.0,14.0,2.0,3.0,3.0,1.0,0.0,0.0,92.0,11.0,471.0,10.22,2.09,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,30.7392996109,79.0,316.0,733.0,1049.0,0.0
46754.0,20000.0,2.0,24.0,18.0,1.0,1069.0,16.0,11.0,1.0,5.0,3.0,1.0,0.0,0.0,16.0,12.0,424.0,7.42,2.34,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,29.2682926829,12.0,324.0,206.0,530.0,1.0
40015.0,28000.0,6.0,36.0,10.0,1.0,959.0,22.0,53.0,1.0,4.0,5.0,0.0,1.0,383.0,97.0,7.0,259.0,9.68,1.43,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,31.511254019299997,98.0,324.0,1011.0,1335.0,1.0
16343.0,11200.0,7.0,11.0,34.0,1.0,1961.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,447.0,3.0,10.0,389.0,8.52,1.46,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,25.0,4.0,103.0,97.0,200.0,0.0
264762.0,50000.0,2.0,21.0,8.0,1.0,2498.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,13.0,22.0,2301.0,15.09,5.3,9454.0,66.0,182.0,4908.0,204.0,9454.0,32.264150943400004,171.0,3613.0,2691.0,6304.0,1.0
17215.0,17000.0,1.0,5.0,4.0,1.0,759.0,0.0,3.0,1.0,1.0,3.0,0.0,1.0,830.0,0.0,8.0,317.0,7.94,1.01,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,100.0,2.0,90.0,45.0,135.0,0.0
17215.0,17000.0,1.0,5.0,4.0,1.0,759.0,0.0,3.0,1.0,1.0,3.0,0.0,1.0,830.0,0.0,8.0,317.0,7.94,1.01,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,100.0,2.0,90.0,45.0,135.0,1.0
17215.0,17000.0,1.0,5.0,4.0,1.0,759.0,0.0,3.0,1.0,1.0,10.0,0.0,1.0,830.0,0.0,8.0,317.0,7.94,1.01,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,100.0,2.0,90.0,45.0,135.0,1.0
17215.0,17000.0,1.0,5.0,4.0,1.0,759.0,0.0,3.0,1.0,1.0,2.0,0.0,1.0,830.0,0.0,8.0,317.0,7.94,1.01,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,100.0,2.0,90.0,45.0,135.0,0.0
17215.0,17000.0,1.0,5.0,4.0,1.0,759.0,0.0,3.0,1.0,1.0,8.0,0.0,1.0,830.0,0.0,8.0,317.0,7.94,1.01,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,100.0,2.0,90.0,45.0,135.0,1.0
17215.0,17000.0,1.0,5.0,4.0,1.0,759.0,0.0,3.0,1.0,1.0,3.0,0.0,1.0,830.0,0.0,8.0,317.0,7.94,1.01,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,100.0,2.0,90.0,45.0,135.0,1.0
6506.0,3500.0,0.0,6.0,0.0,1.0,242.0,0.0,1.0,1.0,1.0,8.0,0.0,0.0,0.0,5.0,6.0,136.0,7.02,1.86,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,28.125,18.0,164.0,78.0,242.0,1.0
21004.0,20000.0,1.0,23.0,22.0,1.0,965.0,19.0,40.0,5.0,5.0,3.0,1.0,1.0,487.0,8.0,9.0,296.0,9.17,1.05,1703.0,1471.0,76.0,5815.0,3205.0,1703.0,14.2857142857,4.0,129.0,326.0,455.0,1.0
39288.0,15000.0,3.0,29.0,12.0,2.0,1418.0,9.0,42.0,3.0,3.0,3.0,1.0,0.0,0.0,45.0,10.0,357.0,10.41,2.62,18665.0,19132.0,119.0,2545.0,3210.0,18665.0,32.4074074074,35.0,71.0,267.0,338.0,1.0
11185.0,11000.0,0.0,0.0,6.0,1.0,1529.0,1.0,1.0,1.0,1.0,8.0,1.0,0.0,0.0,0.0,12.0,766.0,7.43,1.02,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,0.0,0.0,17.0,14.0,31.0,1.0
661026.0,150000.0,19.0,64.0,18.0,1.0,1808.0,0.0,8.0,4.0,1.0,3.0,1.0,0.0,0.0,34.0,11.0,362.0,13.45,4.41,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,33.1797235023,72.0,388.0,478.0,866.0,1.0
883460.0,35000.0,18.0,23.0,31.0,1.0,592.0,9.0,9.0,1.0,4.0,10.0,1.0,0.0,0.0,202.0,7.0,331.0,8.09,25.24,1672.0,1641.0,53.0,3850.0,1041.0,1672.0,29.4368600683,345.0,124.0,7895.0,8019.0,1.0
1192793.0,100000.0,13.0,26.0,16.0,1.0,2102.0,0.0,74.0,3.0,4.0,8.0,0.0,0.0,0.0,14.0,24.0,2752.0,11.71,11.93,1145971.0,741.0,11581.0,89651.0,742.0,1145971.0,29.398826979499997,401.0,12629.0,12254.0,24883.0,1.0
1552256.0,30000.0,62.0,21.0,25.0,1.0,2009.0,108.0,7.0,2.0,1.0,8.0,1.0,0.0,0.0,264.0,16.0,672.0,6.95,51.74,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,33.4403669725,729.0,4044.0,6116.0,10160.0,1.0
9192055.0,20000.0,12.0,21.0,42.0,1.0,675.0,61.0,28.0,2.0,1.0,10.0,1.0,0.0,0.0,210.0,43.0,1568.0,10.44,459.6,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,29.931231130500002,3569.0,20487.0,24462.0,44949.0,0.0
103640.0,50000.0,2.0,20.0,8.0,1.0,1496.0,0.0,1.0,3.0,2.0,1.0,1.0,1.0,716.0,6.0,17.0,1100.0,11.73,2.07,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,20.0,10.0,321.0,1122.0,1443.0,1.0
20301.0,20000.0,3.0,25.0,34.0,1.0,4203.0,0.0,16.0,1.0,5.0,10.0,1.0,0.0,0.0,7.0,16.0,1124.0,9.33,1.02,2488.0,960.0,168.0,4632.0,688.0,2488.0,33.962264150900005,18.0,159.0,235.0,394.0,0.0
105097.0,100000.0,3.0,20.0,22.0,1.0,1845.0,0.0,29.0,2.0,5.0,5.0,1.0,0.0,0.0,1.0,16.0,567.0,12.84,1.05,24402.0,318.0,1006.0,8664.0,1958.0,24402.0,23.529411764699997,8.0,413.0,1859.0,2272.0,1.0
370001.0,69000.0,17.0,25.0,29.0,1.0,1253.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,1782.0,169.0,13.0,432.0,11.94,5.36,932.0,200.0,154.0,1172.0,854.0,932.0,30.024213075100004,248.0,331.0,1884.0,2215.0,0.0
212265.0,9800.0,7.0,35.0,8.0,1.0,1337.0,0.0,4.0,4.0,2.0,0.0,1.0,1.0,161.0,349.0,16.0,337.0,10.42,21.66,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,30.8483290488,240.0,1724.0,2817.0,4541.0,0.0
296588.0,70000.0,15.0,21.0,27.0,1.0,2146.0,0.0,13.0,1.0,5.0,5.0,1.0,1.0,1305.0,132.0,17.0,969.0,8.35,4.24,9729.0,3183.0,296.0,15879.0,5988.0,9729.0,31.6733067729,159.0,355.0,1902.0,2257.0,1.0
1522160.0,100000.0,9.0,39.0,27.0,1.0,2536.0,1.0,22.0,2.0,3.0,1.0,1.0,1.0,2330.0,59.0,11.0,635.0,10.84,15.22,21293.0,5257.0,688.0,14774.0,10940.0,21293.0,31.0850439883,212.0,5264.0,8123.0,13387.0,1.0
41209.0,20000.0,1.0,17.0,9.0,1.0,567.0,4.0,49.0,2.0,3.0,5.0,0.0,1.0,654.0,20.0,6.0,209.0,8.75,2.06,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,24.657534246599997,18.0,347.0,319.0,666.0,1.0
210171.0,55000.0,0.0,43.0,53.0,1.0,1284.0,2.0,9.0,1.0,5.0,1.0,1.0,0.0,0.0,298.0,12.0,274.0,8.41,3.82,1766.0,907.0,227.0,2596.0,3226.0,1766.0,30.6551297899,248.0,348.0,1289.0,1637.0,0.0
57791.0,5000.0,5.0,17.0,15.0,1.0,893.0,4.0,15.0,2.0,1.0,3.0,1.0,0.0,0.0,32.0,10.0,239.0,7.05,11.56,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,26.3888888889,19.0,105.0,907.0,1012.0,0.0
189066.0,11200.0,1.0,28.0,28.0,1.0,1647.0,187.0,6.0,1.0,4.0,1.0,1.0,1.0,741.0,36.0,17.0,826.0,14.78,16.88,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,28.217821782199998,57.0,1725.0,2808.0,4533.0,1.0
9183.0,7000.0,0.0,42.0,7.0,1.0,1747.0,0.0,284.0,2.0,3.0,3.0,1.0,1.0,1397.0,0.0,11.0,560.0,8.52,1.31,1514.0,1166.0,66.0,2546.0,3818.0,1514.0,25.0,2.0,59.0,195.0,254.0,1.0
106935.0,100000.0,0.0,12.0,10.0,2.0,837.0,2.0,1.0,1.0,2.0,8.0,1.0,0.0,0.0,0.0,40.0,1776.0,7.88,1.07,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,16.6666666667,9.0,278.0,1353.0,1631.0,0.0
147444.0,100000.0,0.0,25.0,5.0,1.0,574.0,3.0,29.0,1.0,1.0,5.0,0.0,0.0,0.0,44.0,10.0,394.0,11.59,1.47,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,33.8095238095,71.0,942.0,1374.0,2316.0,1.0
759656.0,200000.0,13.0,17.0,30.0,1.0,1601.0,1.0,3.0,1.0,1.0,10.0,1.0,0.0,0.0,101.0,11.0,372.0,6.37,3.8,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,33.6713995943,166.0,342.0,1631.0,1973.0,0.0
41209.0,20000.0,1.0,17.0,9.0,1.0,567.0,4.0,49.0,2.0,3.0,3.0,0.0,1.0,654.0,20.0,6.0,209.0,8.75,2.06,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,24.657534246599997,18.0,347.0,319.0,666.0,1.0
46754.0,20000.0,2.0,24.0,18.0,1.0,1069.0,16.0,11.0,1.0,5.0,1.0,1.0,0.0,0.0,16.0,12.0,424.0,7.42,2.34,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,29.2682926829,12.0,324.0,206.0,530.0,1.0
39288.0,15000.0,3.0,29.0,12.0,2.0,1418.0,9.0,42.0,3.0,3.0,3.0,1.0,0.0,0.0,45.0,10.0,357.0,10.41,2.62,18665.0,19132.0,119.0,2545.0,3210.0,18665.0,32.4074074074,35.0,71.0,267.0,338.0,1.0
33923.0,15000.0,7.0,15.0,8.0,1.0,1044.0,11.0,5.0,3.0,5.0,10.0,1.0,0.0,0.0,63.0,9.0,357.0,8.2,2.26,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,39.0804597701,68.0,102.0,464.0,566.0,1.0
11185.0,11000.0,0.0,0.0,6.0,1.0,1529.0,1.0,25.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,12.0,766.0,7.43,1.02,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,0.0,0.0,17.0,14.0,31.0,0.0
12665.0,3000.0,0.0,25.0,0.0,1.0,423.0,1.0,49.0,7.0,3.0,3.0,1.0,1.0,344.0,14.0,7.0,253.0,7.76,4.22,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,27.536231884099998,19.0,226.0,120.0,346.0,1.0
15267.0,15000.0,5.0,20.0,13.0,1.0,1224.0,1.0,7.0,1.0,2.0,10.0,0.0,1.0,178.0,18.0,11.0,321.0,8.11,1.02,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,24.0,12.0,24.0,58.0,82.0,1.0
103347.0,6000.0,11.0,22.0,23.0,1.0,2682.0,0.0,17.0,2.0,4.0,3.0,1.0,1.0,2241.0,160.0,10.0,296.0,12.96,17.22,1351.0,991.0,16.0,118.0,112.0,1351.0,30.9401709402,181.0,333.0,3071.0,3404.0,1.0
56016.0,38000.0,0.0,16.0,1.0,1.0,922.0,0.0,26.0,1.0,1.0,5.0,0.0,0.0,0.0,1.0,15.0,596.0,12.36,1.47,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,29.2682926829,12.0,303.0,420.0,723.0,1.0
56016.0,38000.0,0.0,16.0,1.0,1.0,922.0,0.0,26.0,1.0,1.0,8.0,0.0,0.0,0.0,1.0,15.0,596.0,12.36,1.47,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,29.2682926829,12.0,303.0,420.0,723.0,1.0
80943.0,10000.0,3.0,9.0,6.0,1.0,809.0,7.0,9.0,3.0,4.0,0.0,1.0,1.0,228.0,0.0,6.0,214.0,15.34,8.09,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,23.529411764699997,4.0,292.0,593.0,885.0,1.0
142413.0,43000.0,3.0,22.0,17.0,1.0,1670.0,2.0,23.0,1.0,3.0,10.0,0.0,1.0,2876.0,30.0,8.0,317.0,11.53,3.31,1742.0,1354.0,130.0,2572.0,1018.0,1742.0,25.5813953488,22.0,237.0,270.0,507.0,0.0
280033.0,50000.0,6.0,35.0,29.0,1.0,2661.0,1.0,19.0,1.0,3.0,0.0,1.0,1.0,1349.0,45.0,14.0,600.0,8.92,5.6,5910.0,1655.0,125.0,1298.0,855.0,5910.0,36.1313868613,99.0,509.0,866.0,1375.0,1.0
62745.0,50000.0,1.0,44.0,24.0,1.0,1376.0,0.0,2.0,1.0,5.0,0.0,1.0,0.0,0.0,4.0,35.0,1683.0,12.94,1.25,4329.0,748.0,133.0,4034.0,1342.0,4329.0,30.555555555599998,11.0,292.0,662.0,954.0,1.0
5413.0,5000.0,0.0,12.0,8.0,2.0,308.0,2.0,137.0,14.0,3.0,5.0,0.0,1.0,129.0,11.0,9.0,259.0,11.03,1.08,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,29.0322580645,9.0,34.0,146.0,180.0,0.0
542732.0,50000.0,9.0,35.0,22.0,2.0,666.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,124.0,8.0,334.0,10.5,10.85,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,31.5714285714,442.0,1109.0,3477.0,4586.0,1.0
136284.0,50000.0,3.0,37.0,25.0,1.0,1083.0,1.0,129.0,6.0,4.0,0.0,1.0,1.0,775.0,142.0,11.0,454.0,9.63,2.73,4039.0,5001.0,83.0,4723.0,2485.0,4039.0,31.33640553,136.0,176.0,1702.0,1878.0,1.0
18856.0,10000.0,4.0,18.0,53.0,1.0,1585.0,50.0,10.0,3.0,9.0,3.0,1.0,0.0,0.0,31.0,20.0,1159.0,5.97,1.89,3728.0,2497.0,80.0,1816.0,6154.0,3728.0,26.470588235300003,27.0,36.0,614.0,650.0,1.0
14405.0,10000.0,0.0,2.0,0.0,1.0,281.0,1.0,14.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,9.0,190.0,9.52,1.44,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,0.0,0.0,126.0,112.0,238.0,1.0
10629.0,10000.0,0.0,20.0,9.0,1.0,377.0,0.0,5.0,1.0,4.0,0.0,1.0,1.0,416.0,18.0,11.0,226.0,6.55,1.06,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,37.2549019608,19.0,68.0,189.0,257.0,0.0
132317.0,29000.0,2.0,18.0,6.0,1.0,837.0,0.0,2.0,1.0,5.0,3.0,0.0,0.0,0.0,39.0,13.0,283.0,10.46,4.56,1220.0,3.0,93.0,547.0,42.0,1220.0,36.226415094299995,96.0,439.0,2216.0,2655.0,1.0
21091.0,7777.0,1.0,14.0,31.0,1.0,582.0,6.0,14.0,1.0,5.0,10.0,1.0,0.0,0.0,20.0,10.0,333.0,10.28,2.71,1512.0,1149.0,120.0,1535.0,1435.0,1512.0,24.0,12.0,195.0,131.0,326.0,1.0
19504.0,12000.0,9.0,17.0,16.0,1.0,1028.0,2.0,5.0,2.0,3.0,3.0,1.0,0.0,0.0,54.0,14.0,656.0,12.04,1.63,19773.0,1283.0,47.0,610.0,763.0,19773.0,31.818181818200003,49.0,28.0,217.0,245.0,0.0
67427.0,13000.0,2.0,10.0,26.0,1.0,1195.0,1.0,25.0,1.0,4.0,10.0,1.0,1.0,1175.0,2.0,13.0,282.0,11.25,5.19,1762.0,1347.0,63.0,10695.0,8707.0,1762.0,27.0833333333,13.0,188.0,2187.0,2375.0,1.0
105042.0,20000.0,6.0,27.0,0.0,0.0,462.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,34.0,7.0,233.0,11.62,5.25,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,27.179487179499997,53.0,1015.0,480.0,1495.0,1.0
12292.0,1600.0,0.0,16.0,24.0,1.0,1213.0,7.0,13.0,2.0,1.0,0.0,1.0,1.0,416.0,20.0,9.0,153.0,14.37,7.68,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,26.785714285700003,15.0,88.0,414.0,502.0,0.0
71281.0,30000.0,9.0,18.0,33.0,1.0,1444.0,0.0,2.0,2.0,1.0,3.0,1.0,0.0,0.0,17.0,7.0,212.0,9.94,2.38,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,31.6062176166,61.0,116.0,744.0,860.0,0.0
458071.0,25000.0,9.0,41.0,26.0,1.0,722.0,1.0,27.0,2.0,4.0,3.0,1.0,1.0,1106.0,416.0,14.0,560.0,10.14,18.32,4517.0,614.0,85.0,2366.0,28400.0,4517.0,31.7699115044,718.0,4552.0,6065.0,10617.0,1.0
81329.0,20000.0,7.0,36.0,12.0,1.0,1419.0,182.0,7.0,1.0,1.0,3.0,0.0,0.0,0.0,44.0,10.0,241.0,7.44,4.07,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,29.8507462687,100.0,942.0,2795.0,3737.0,0.0
145230.0,25000.0,15.0,28.0,49.0,1.0,2133.0,74.0,16.0,3.0,3.0,1.0,1.0,1.0,713.0,78.0,12.0,444.0,8.81,5.81,2532.0,1999.0,88.0,2326.0,3373.0,2532.0,33.2558139535,143.0,225.0,788.0,1013.0,0.0
